date,metric_0,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,metric_12,metric_13,metric_14,metric_15,metric_16,metric_17,metric_18,metric_19,metric_20,metric_21,metric_22,metric_23,metric_24,metric_25,metric_26,metric_27,metric_28,metric_29,metric_30,metric_31,metric_32,metric_33,metric_34,metric_35,metric_36,metric_37,metric_38,metric_39,metric_40,metric_41,metric_42,metric_43,metric_44,metric_45,metric_46,metric_47,metric_48,metric_49,metric_50,metric_51
2022-02-25 13:30:58 UTC,7.2,37.8,40.0,1.0,0.0,0.0,29.5,32.8,0.0,19.0,1.0,0.0,32.0,25.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,37.8,40.0,35.0,0.0,67.0,120.0,120.0,70.0,30.0,0.0,81.0,119.7,120.0,2.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:31:58 UTC,7.2,37.6,40.0,1.0,0.0,0.0,29.5,32.8,0.0,19.0,1.0,0.0,32.0,25.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,37.6,40.0,35.0,0.0,65.4,120.0,120.0,70.0,30.0,0.0,86.0,120.2,120.0,2.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:32:58 UTC,7.2,37.5,40.0,1.0,0.0,0.0,29.4,32.8,0.0,19.0,1.0,0.0,32.0,25.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,37.5,40.0,35.0,0.0,63.0,120.0,120.0,0.0,0.0,0.0,91.0,120.0,120.0,2.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:33:58 UTC,7.2,37.3,40.0,1.0,0.0,0.0,29.3,32.8,0.0,19.0,1.0,0.0,32.0,25.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,37.3,40.0,35.0,0.0,60.8,120.0,120.0,0.0,0.0,0.0,98.0,117.8,120.0,2.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:34:58 UTC,7.2,37.1,40.0,1.0,0.0,0.0,29.2,32.8,0.0,19.0,1.0,0.0,32.0,25.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,37.1,40.0,35.0,0.0,58.8,120.0,120.0,0.0,0.0,0.0,100.0,118.7,120.0,2.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:35:58 UTC,7.2,36.9,40.0,1.0,0.0,0.0,29.2,32.8,0.0,19.0,1.0,0.0,32.0,25.3,8.0,0.0,8.0,0.0,0.0,8.0,1.0,36.9,40.0,35.0,0.0,57.3,120.0,120.0,0.0,0.0,0.0,99.0,118.3,120.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:36:58 UTC,7.2,36.8,40.0,1.0,0.0,0.0,29.1,32.8,0.0,19.0,1.0,0.0,32.0,25.3,8.0,0.0,8.0,0.0,0.0,8.0,1.0,36.8,40.0,35.0,0.0,56.8,120.0,120.0,0.0,0.0,0.0,100.0,113.5,120.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:37:58 UTC,7.2,36.8,40.0,1.0,0.0,0.0,29.0,32.8,0.0,19.0,1.0,0.0,32.0,25.2,8.0,0.0,8.0,0.0,0.0,8.0,1.0,36.8,40.0,35.0,0.0,77.0,120.0,120.0,0.0,0.0,0.0,100.0,111.3,120.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:38:58 UTC,7.2,36.9,40.0,1.0,0.0,0.0,29.0,32.8,0.0,19.0,1.0,0.0,32.0,25.2,8.0,0.0,8.0,0.0,0.0,8.0,1.0,36.9,40.0,35.0,0.0,121.5,120.0,120.0,0.0,0.0,0.0,100.0,108.8,120.0,3.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:39:58 UTC,7.2,37.2,40.0,1.0,0.0,0.0,28.9,32.8,0.0,19.0,1.0,0.0,32.0,25.1,8.0,0.0,8.0,0.0,0.0,8.0,1.0,37.2,40.0,35.0,0.0,176.7,120.0,120.0,0.0,0.0,0.0,100.0,108.8,120.0,3.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:40:58 UTC,7.2,37.4,40.0,1.0,0.0,0.0,28.9,32.8,0.0,19.0,1.0,0.0,32.0,25.1,8.0,0.0,8.0,0.0,0.0,8.0,1.0,37.4,40.0,35.0,0.0,227.0,120.0,120.0,0.0,0.0,0.0,100.0,108.4,120.0,3.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:41:58 UTC,7.3,37.5,40.0,1.0,0.0,0.0,29.0,32.7,0.0,19.0,1.0,0.0,32.0,25.1,8.0,0.0,8.0,0.0,0.0,8.0,1.0,37.5,40.0,35.0,0.0,258.5,120.0,120.0,0.0,0.0,0.0,99.0,109.0,120.0,3.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:42:58 UTC,7.3,37.7,40.0,1.0,0.0,0.0,29.0,32.7,0.0,19.0,1.0,0.0,32.0,25.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,37.7,40.0,35.0,0.0,264.9,120.0,120.0,0.0,0.0,0.0,100.0,110.4,120.0,3.0,0.0,0.0,0.0,0.0,0.0,67.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:43:58 UTC,7.3,37.8,40.0,1.0,0.0,0.0,29.0,32.7,0.0,19.0,1.0,0.0,32.0,25.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,37.8,40.0,35.0,78.0,264.7,334.0,820.0,38.71,80.0,0.0,70.0,93.9,90.0,4.0,1.0,0.0,0.0,0.0,0.0,69.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:44:58 UTC,7.3,38.1,40.0,1.0,0.0,0.0,28.9,32.7,0.0,19.0,1.0,0.0,32.0,24.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,38.1,40.0,35.0,74.0,315.7,408.2,810.0,38.5,80.0,0.0,69.0,87.4,87.0,4.0,1.0,0.0,0.0,0.0,0.0,73.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:45:58 UTC,7.3,38.8,40.0,1.0,0.0,0.0,29.1,32.7,0.0,19.0,1.0,0.0,32.0,24.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,38.8,40.0,35.0,74.0,419.7,470.4,810.0,37.98,80.0,0.0,70.0,86.8,87.0,4.0,1.0,0.0,0.0,0.0,0.0,83.0,1.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:46:58 UTC,7.3,39.8,40.0,1.0,0.0,0.0,29.1,32.7,0.0,19.0,1.0,0.0,32.0,24.7,8.0,0.0,8.0,0.0,0.0,8.0,1.0,39.8,40.0,35.0,70.0,513.3,521.2,800.0,34.14,80.0,0.0,68.0,84.4,84.0,4.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:47:58 UTC,7.3,40.5,40.0,1.0,0.0,0.0,29.4,32.7,0.0,19.0,1.0,1.0,32.0,24.8,8.0,0.0,8.0,0.0,0.0,8.0,1.0,40.5,40.0,35.0,66.0,558.9,562.4,790.0,31.48,80.0,0.0,67.0,83.3,82.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:48:58 UTC,7.3,41.2,40.0,1.0,0.0,0.0,29.5,32.7,0.0,19.0,1.0,1.0,32.0,24.7,8.0,0.0,8.0,0.0,0.0,8.0,1.0,41.2,40.0,35.0,62.0,576.3,596.7,780.0,29.78,80.0,0.0,65.0,80.0,79.0,4.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:49:58 UTC,7.3,41.9,40.0,1.0,0.0,0.0,29.6,32.7,0.0,19.0,1.0,1.0,32.0,24.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,41.9,40.0,35.0,62.0,589.9,625.1,780.0,30.79,80.0,0.0,66.0,79.2,79.0,4.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,0.0,0.0
2022-02-25 13:50:58 UTC,7.3,42.5,40.0,1.0,0.0,0.0,29.8,32.7,0.0,19.0,1.0,1.0,32.0,24.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,42.5,40.0,35.0,54.0,607.5,643.6,740.0,24.38,80.0,0.0,61.0,73.9,73.0,4.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,0.0,0.0
2022-02-25 13:51:58 UTC,7.3,43.0,40.0,1.0,0.0,0.0,30.2,32.7,0.0,19.0,1.0,1.0,32.0,24.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,43.0,40.0,35.0,50.0,605.4,657.5,720.0,22.18,80.0,0.0,58.0,71.8,70.0,4.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:52:58 UTC,7.3,43.5,40.0,1.0,0.0,0.0,30.7,32.7,0.0,19.0,1.0,1.0,32.0,24.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,43.5,40.0,35.0,50.0,595.0,667.0,720.0,23.97,80.0,0.0,58.0,68.8,70.0,4.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,0.0,0.0
2022-02-25 13:53:58 UTC,7.3,43.9,40.0,1.0,0.0,0.0,31.3,32.7,0.0,19.0,1.0,1.0,32.0,24.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,43.9,40.0,35.0,50.0,600.8,675.3,720.0,25.26,80.0,0.0,57.0,70.6,70.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:54:58 UTC,7.3,44.2,40.0,1.0,0.0,0.0,31.8,32.7,0.0,19.0,1.0,0.0,32.0,24.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,44.2,40.0,35.0,46.0,611.0,680.8,710.0,23.16,80.0,0.0,57.0,69.3,69.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:55:58 UTC,7.3,44.6,40.0,1.0,0.0,0.0,32.4,32.7,0.0,19.0,1.0,0.0,32.0,24.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,44.6,40.0,35.0,42.0,615.6,682.8,690.0,18.2,80.0,0.0,53.0,65.9,65.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:56:58 UTC,7.3,44.9,40.0,1.0,0.0,0.0,32.7,32.7,0.0,19.0,1.0,0.0,32.0,24.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,44.9,40.0,35.0,42.0,623.8,683.9,690.0,16.61,80.0,0.0,53.0,65.8,65.0,4.0,0.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,0.0,0.0
2022-02-25 13:57:58 UTC,7.3,45.2,40.0,1.0,0.0,0.0,33.2,32.7,0.0,19.0,1.0,0.0,32.0,24.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,45.2,40.0,35.0,38.0,614.3,683.3,680.0,15.6,80.0,0.0,52.0,64.4,64.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 13:58:58 UTC,7.3,45.5,40.0,1.0,0.0,0.0,33.5,32.7,0.0,19.0,1.0,0.0,32.0,24.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,45.5,40.0,35.0,38.0,604.0,682.8,680.0,15.6,80.0,0.0,52.0,64.3,64.0,4.0,1.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,0.0,0.0
2022-02-25 13:59:58 UTC,7.4,45.8,40.0,1.0,0.0,0.0,33.8,32.6,0.0,19.0,1.0,-1.0,32.0,24.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,45.8,40.0,35.0,34.0,602.6,679.9,660.0,13.0,80.0,0.0,52.0,64.2,64.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:00:58 UTC,7.4,46.2,40.0,1.0,0.0,0.0,34.0,32.6,0.0,19.0,1.0,-1.0,32.0,24.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,46.2,40.0,35.0,30.0,598.8,673.6,630.0,10.4,80.0,0.0,51.0,63.8,63.0,4.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:01:58 UTC,7.4,46.4,40.0,1.0,0.0,0.0,34.0,32.6,0.0,19.0,1.0,-1.0,32.0,24.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,46.4,40.0,35.0,30.0,583.6,666.9,630.0,10.4,80.0,0.0,50.0,63.3,63.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:02:58 UTC,7.4,46.7,40.0,1.0,0.0,0.0,33.7,32.6,0.0,19.0,1.0,-1.0,32.0,24.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,46.7,40.0,35.0,30.0,564.7,661.3,630.0,10.4,80.0,0.0,50.0,64.1,63.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:03:58 UTC,7.4,47.1,40.0,1.0,0.0,0.0,33.3,32.6,0.0,19.0,1.0,-1.0,32.0,24.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,47.1,40.0,35.0,30.0,550.0,656.6,630.0,10.4,80.0,0.0,50.0,63.4,63.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:04:58 UTC,7.4,47.6,40.0,1.0,0.0,0.0,33.0,32.6,0.0,19.0,1.0,0.0,32.0,24.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,47.6,40.0,35.0,30.0,541.1,652.6,630.0,10.4,80.0,0.0,50.0,63.2,63.0,4.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:05:58 UTC,7.4,48.1,40.0,1.0,0.0,0.0,32.8,32.6,0.0,19.0,1.0,0.0,32.0,24.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,48.1,8.0,35.0,0.0,550.4,8.0,8.0,40.0,80.0,0.0,100.0,97.6,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:06:58 UTC,7.4,49.0,40.0,1.0,0.0,0.0,32.7,32.6,0.0,19.0,1.0,0.0,32.0,24.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.1,8.0,35.0,0.0,584.0,8.0,8.0,40.0,80.0,0.0,99.0,96.2,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:07:58 UTC,7.4,50.0,40.0,1.0,0.0,0.0,32.5,32.6,0.0,19.0,1.0,0.0,32.0,24.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.0,8.0,35.0,0.0,607.7,8.0,8.0,0.0,0.0,0.0,99.0,101.4,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:08:58 UTC,7.4,50.6,40.0,1.0,0.0,0.0,32.3,32.6,0.0,19.0,1.0,0.0,32.0,24.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.6,8.0,35.0,0.0,548.1,8.0,8.0,0.0,0.0,0.0,100.0,104.8,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:09:58 UTC,7.4,50.7,40.0,1.0,0.0,0.0,32.3,32.6,0.0,19.0,1.0,0.0,32.0,24.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.7,8.0,35.0,0.0,471.7,8.0,8.0,0.0,0.0,0.0,100.0,106.8,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:10:58 UTC,7.4,50.8,40.0,1.0,0.0,0.0,32.2,32.6,0.0,19.0,1.0,0.0,32.0,24.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.8,8.0,35.0,0.0,402.8,8.0,8.0,0.0,0.0,0.0,99.0,108.1,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:11:58 UTC,7.4,50.8,40.0,1.0,0.0,0.0,32.2,32.6,0.0,19.0,1.0,0.0,32.0,24.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.8,8.0,35.0,0.0,348.4,8.0,8.0,0.0,0.0,0.0,99.0,109.3,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:12:58 UTC,7.4,50.8,40.0,1.0,0.0,0.0,32.2,32.6,0.0,19.0,1.0,0.0,32.0,24.7,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.8,8.0,35.0,0.0,305.8,8.0,8.0,0.0,0.0,0.0,52.0,72.8,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:13:58 UTC,7.4,50.8,40.0,1.0,0.0,0.0,32.2,32.6,0.0,19.0,1.0,0.0,32.0,24.8,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.8,8.0,35.0,0.0,274.9,8.0,8.0,0.0,0.0,0.0,36.0,55.0,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:14:58 UTC,7.5,50.7,40.0,1.0,0.0,0.0,32.2,32.5,0.0,19.0,1.0,0.0,32.0,24.8,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.7,8.0,35.0,0.0,252.1,8.0,8.0,0.0,0.0,0.0,33.0,53.2,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:15:58 UTC,7.5,50.6,40.0,1.0,0.0,0.0,32.2,32.5,0.0,19.0,1.0,0.0,32.0,24.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.6,8.0,35.0,0.0,234.3,8.0,8.0,0.0,0.0,0.0,33.0,52.8,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:16:58 UTC,7.5,50.6,40.0,1.0,0.0,0.0,32.2,32.5,0.0,19.0,1.0,0.0,32.0,25.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.6,8.0,35.0,0.0,219.4,8.0,8.0,0.0,0.0,0.0,33.0,52.9,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:17:58 UTC,7.5,50.4,40.0,1.0,0.0,0.0,32.2,32.5,0.0,19.0,1.0,0.0,32.0,24.9,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.4,8.0,35.0,0.0,206.4,8.0,8.0,0.0,0.0,0.0,32.0,52.6,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:18:58 UTC,7.5,50.4,40.0,1.0,0.0,0.0,32.2,32.5,0.0,19.0,1.0,0.0,32.0,25.0,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.4,8.0,35.0,0.0,195.3,8.0,8.0,0.0,0.0,0.0,32.0,52.5,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:19:58 UTC,7.5,50.2,40.0,1.0,0.0,0.0,32.2,32.5,0.0,19.0,1.0,0.0,32.0,25.1,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.2,8.0,35.0,0.0,185.4,8.0,8.0,0.0,0.0,0.0,32.0,52.6,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:20:58 UTC,7.5,50.1,40.0,1.0,0.0,0.0,32.1,32.5,0.0,19.0,1.0,0.0,32.0,25.1,8.0,0.0,8.0,0.0,0.0,8.0,1.0,50.1,8.0,35.0,0.0,176.6,8.0,8.0,0.0,0.0,0.0,32.0,52.2,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:21:58 UTC,7.5,49.9,40.0,1.0,0.0,0.0,32.1,32.5,0.0,19.0,1.0,0.0,32.0,25.2,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.9,8.0,35.0,0.0,168.6,8.0,8.0,0.0,0.0,0.0,32.0,52.4,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:22:58 UTC,7.5,49.8,40.0,1.0,0.0,0.0,32.1,32.5,0.0,19.0,1.0,0.0,32.0,25.2,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.8,8.0,35.0,0.0,161.5,8.0,8.0,0.0,0.0,0.0,32.0,53.3,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:23:58 UTC,7.5,49.7,40.0,1.0,0.0,0.0,32.0,32.5,0.0,19.0,1.0,0.0,32.0,25.3,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.7,8.0,35.0,0.0,155.0,8.0,8.0,0.0,0.0,0.0,32.0,52.4,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:24:58 UTC,7.5,49.5,40.0,1.0,0.0,0.0,31.9,32.5,0.0,19.0,1.0,0.0,32.0,25.3,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.5,8.0,35.0,0.0,149.2,8.0,8.0,0.0,0.0,0.0,32.0,52.3,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:25:58 UTC,7.5,49.3,40.0,1.0,0.0,0.0,31.9,32.5,0.0,19.0,1.0,0.0,32.0,25.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.3,8.0,35.0,0.0,143.7,8.0,8.0,0.0,0.0,0.0,32.0,52.3,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:26:58 UTC,7.5,49.1,40.0,1.0,0.0,0.0,31.8,32.5,0.0,19.0,1.0,0.0,32.0,25.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,49.1,8.0,35.0,0.0,138.9,8.0,8.0,0.0,0.0,0.0,32.0,52.4,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:27:58 UTC,7.5,48.9,40.0,1.0,0.0,0.0,31.8,32.5,0.0,19.0,1.0,0.0,32.0,25.4,8.0,0.0,8.0,0.0,0.0,8.0,1.0,48.9,8.0,35.0,0.0,134.1,8.0,8.0,0.0,0.0,0.0,32.0,52.6,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:28:58 UTC,7.6,48.7,40.0,1.0,0.0,0.0,31.7,32.4,0.0,19.0,1.0,0.0,32.0,25.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,48.7,8.0,35.0,0.0,129.8,8.0,8.0,0.0,0.0,0.0,32.0,52.5,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:29:58 UTC,7.6,48.5,40.0,1.0,0.0,0.0,31.7,32.4,0.0,19.0,1.0,0.0,32.0,25.5,8.0,0.0,8.0,0.0,0.0,8.0,1.0,48.5,8.0,35.0,0.0,125.9,8.0,8.0,0.0,0.0,0.0,31.0,52.6,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
2022-02-25 14:30:58 UTC,7.6,48.4,40.0,1.0,0.0,0.0,31.7,32.4,0.0,19.0,1.0,0.0,32.0,25.6,8.0,0.0,8.0,0.0,0.0,8.0,1.0,48.4,8.0,35.0,0.0,122.2,8.0,8.0,0.0,0.0,0.0,31.0,52.4,110.0,5.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,180.0,1.0,0.0
