Datum ;Zeit ;AT [°C];KT Ist [°C];KT Soll [°C];BR ;Sperrzeit ;PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;HK1 Status;HK2 VL Ist[°C];HK2 VL Soll[°C];HK2 RT Ist[°C];HK2 RT Soll[°C];HK2 Pumpe;HK2 Mischer;HK2 Status;Zubrp1 Pumpe;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 FRT End[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
10.12.2020;11:32:24;1,6;45,0;46,0;1;0;0;39,5;41,0;0,0;20,0;1;0;32;31,8;8,0;0,0;8,0;0;0;8;1;45,0;46,0;35,0;0;109,8;8,0;8,0;0,00;0,00;0;0;43,7;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;11:33:24;1,6;44,6;46,0;1;0;0;39,3;41,0;0,0;20,0;1;0;32;31,7;8,0;0,0;8,0;0;0;8;1;44,6;46,0;35,0;0;109,1;8,0;8,0;0,00;0,00;0;0;43,7;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;11:34:24;1,6;44,3;46,0;1;0;0;39,0;41,0;0,0;20,0;1;0;32;31,7;8,0;0,0;8,0;0;0;8;1;44,3;46,0;35,0;0;108,0;8,0;8,0;0,00;0,00;0;0;43,6;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;11:35:24;1,6;44,0;46,0;1;0;0;38,8;41,0;0,0;20,0;1;0;32;31,7;8,0;0,0;8,0;0;0;8;1;44,0;46,0;35,0;0;106,9;8,0;8,0;0,00;0,00;0;0;43,6;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;11:36:24;1,6;43,7;46,0;1;0;0;38,5;41,0;0,0;20,0;1;0;32;31,6;8,0;0,0;8,0;0;0;8;1;43,7;46,0;35,0;0;105,2;141,8;141,8;70,00;30,00;0;61;120,5;120,0;2;1;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:37:24;1,7;43,5;45,9;1;0;0;38,2;40,9;0,0;20,0;1;0;32;31,6;8,0;0,0;8,0;0;0;8;1;43,5;45,9;35,0;0;100,6;141,8;141,8;70,00;30,00;0;62;119,7;120,0;2;1;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:38:24;1,7;43,1;45,9;1;0;0;38,0;40,9;0,0;20,0;1;0;32;31,5;8,0;0,0;8,0;0;0;8;1;43,1;45,9;35,0;0;95,5;141,8;141,8;0,00;0,00;0;61;120,3;120,0;2;0;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:39:24;1,7;42,8;45,9;1;0;0;37,8;40,9;0,0;20,0;1;0;32;31,5;8,0;0,0;8,0;0;0;8;1;42,8;45,9;35,0;0;90,3;141,8;141,8;0,00;0,00;0;61;121,3;120,0;2;0;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:40:24;1,7;42,5;45,9;1;0;0;37,6;40,9;0,0;20,0;1;0;32;31,4;8,0;0,0;8,0;0;0;8;1;42,5;45,9;35,0;0;86,0;141,8;141,8;0,00;0,00;0;61;120,3;120,0;2;0;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:41:24;1,7;42,2;45,9;1;0;0;37,4;40,9;0,0;20,0;1;0;32;31,4;8,0;0,0;8,0;0;0;8;1;42,2;45,9;35,0;0;82,2;141,8;141,8;0,00;0,00;0;61;121,0;120,0;2;0;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:42:24;1,7;42,0;45,9;1;0;0;37,1;40,9;0,0;20,0;1;0;32;31,3;8,0;0,0;8,0;0;0;8;1;42,0;45,9;35,0;0;78,9;141,8;141,8;0,00;0,00;0;61;120,7;120,0;2;0;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:43:24;1,7;41,7;45,9;1;0;0;36,9;40,9;0,0;20,0;1;0;32;31,2;8,0;0,0;8,0;0;0;8;1;41,7;45,9;35,0;0;76,0;141,8;141,8;0,00;0,00;0;62;120,9;120,0;2;0;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:44:24;1,7;41,5;45,9;1;0;0;36,7;40,9;0,0;20,0;1;0;32;31,2;8,0;0,0;8,0;0;0;8;1;41,5;45,9;35,0;0;80,1;141,8;141,8;0,00;0,00;0;63;120,2;120,0;2;0;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:45:24;1,8;41,5;45,8;1;0;0;36,5;40,8;0,0;20,0;1;0;32;31,1;8,0;0,0;8,0;0;0;8;1;41,5;45,8;35,0;0;114,4;141,8;141,8;0,00;0,00;0;64;120,8;120,0;2;0;0;0;0;1;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:46:24;1,8;41,6;45,8;1;0;0;36,4;40,8;0,0;20,0;1;0;32;31,0;8,0;0,0;8,0;0;0;8;1;41,6;45,8;35,0;0;163,3;141,8;141,8;0,00;0,00;0;64;121,5;120,0;3;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:47:24;1,8;41,7;45,8;1;0;0;36,4;40,8;0,0;20,0;1;0;32;31,0;8,0;0,0;8,0;0;0;8;1;41,7;45,8;35,0;0;220,2;141,8;141,8;0,00;0,00;0;63;121,0;120,0;3;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:48:24;1,8;41,8;45,8;1;0;0;36,5;40,8;0,0;20,0;1;0;32;30,9;8,0;0,0;8,0;0;0;8;1;41,8;45,8;35,0;0;265,8;141,8;141,8;0,00;0,00;0;64;120,0;120,0;3;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:49:24;1,8;41,9;45,8;1;0;0;36,5;40,8;0,0;20,0;1;0;32;30,8;8,0;0,0;8,0;0;0;8;1;41,9;45,8;35,0;0;286,7;141,8;141,8;0,00;0,00;0;64;119,6;120,0;3;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:50:24;1,8;41,9;45,8;1;0;0;36,6;40,8;0,0;20,0;1;0;32;30,8;8,0;0,0;8,0;0;0;8;1;41,9;45,8;35,0;0;288,8;141,8;141,8;0,00;0,00;0;63;120,6;120,0;3;0;0;0;0;0;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:51:24;1,9;41,8;45,7;1;0;0;36,6;40,7;0,0;20,0;1;0;32;30,7;8,0;0,0;8,0;0;0;8;1;41,8;45,7;35,0;82;288,4;367,6;830,0;45,78;80,00;0;54;91,7;92,0;4;0;0;1;0;0;100;1;0;0;0;0;1;0;0;180;0;0;0;0;0;
10.12.2020;11:52:24;1,9;42,1;45,7;1;0;0;36,7;40,7;0,0;20,0;1;0;32;30,6;8,0;0,0;8,0;0;0;8;1;42,2;45,7;35,0;78;350,3;438,1;820,0;42,55;80,00;0;54;90,8;90,0;4;0;0;0;0;0;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:53:24;1,9;43,0;45,7;1;0;0;37,0;40,7;0,0;20,0;1;0;32;30,5;8,0;0,0;8,0;0;0;8;1;43,0;45,7;35,0;74;467,6;496,3;810,0;38,57;80,00;0;53;89,4;87,0;4;1;0;0;0;0;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:54:24;1,9;43,7;45,7;1;0;0;37,4;40,7;0,0;20,0;1;0;32;30,4;8,0;0,0;8,0;0;0;8;1;43,7;45,7;35,0;74;546,1;544,5;810,0;37,53;80,00;0;53;88,1;87,0;4;1;0;0;0;0;100;1;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:55:24;1,9;44,0;45,7;1;0;0;37,9;40,7;0,0;20,0;1;1;32;30,4;8,0;0,0;8,0;0;0;8;1;44,0;45,7;35,0;70;588,3;584,6;800,0;34,94;80,00;0;53;84,6;84,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:56:24;2,0;44,7;45,6;1;0;0;38,4;40,6;0,0;20,0;1;1;32;30,3;8,0;0,0;8,0;0;0;8;1;44,7;45,6;35,0;70;620,9;618,2;800,0;34,97;80,00;0;53;84,9;84,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:57:24;2,0;45,1;45,6;1;0;0;39,0;40,6;0,0;20,0;1;1;32;30,2;8,0;0,0;8,0;0;0;8;1;45,1;45,6;35,0;66;627,4;645,3;790,0;33,37;80,00;0;52;82,4;82,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:58:24;2,0;45,4;45,6;1;0;0;39,4;40,6;0,0;20,0;1;1;32;30,1;8,0;0,0;8,0;0;0;8;1;45,4;45,6;35,0;66;634,1;667,5;790,0;34,40;80,00;0;51;83,0;82,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;11:59:24;2,0;45,8;45,6;1;0;0;39,8;40,6;0,0;20,0;1;1;32;30,0;8,0;0,0;8,0;0;0;8;1;45,8;45,6;35,0;66;635,1;686,2;790,0;35,77;80,00;0;52;82,6;82,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:00:24;2,0;46,2;45,6;1;0;0;40,2;40,6;0,0;20,0;1;0;32;30,0;8,0;0,0;8,0;0;0;8;1;46,2;45,6;35,0;58;638,5;699,2;760,0;32,06;80,00;0;49;78,7;78,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:01:24;2,1;46,6;45,5;1;0;0;40,5;40,5;0,0;20,0;1;0;32;29,9;8,0;0,0;8,0;0;0;8;1;46,6;45,5;35,0;58;650,2;708,5;760,0;32,87;80,00;0;49;78,7;78,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:02:24;2,1;47,1;45,5;1;0;0;40,9;40,5;0,0;20,0;1;0;32;29,8;8,0;0,0;8,0;0;0;8;1;47,1;45,5;35,0;54;655,7;715,3;740,0;29,32;80,00;0;48;72,3;73,0;4;0;0;1;0;0;100;0;0;0;0;0;1;0;0;180;0;0;0;0;0;
10.12.2020;12:03:24;2,1;47,5;45,5;1;0;0;41,2;40,5;0,0;20,0;1;0;32;29,8;8,0;0,0;8,0;0;0;8;1;47,5;45,5;35,0;54;655,4;719,1;740,0;30,40;80,00;0;47;72,2;73,0;4;0;0;1;0;0;100;0;0;0;0;0;0;0;0;180;0;0;0;0;0;
10.12.2020;12:04:24;2,1;47,8;45,5;1;0;0;41,6;40,5;0,0;20,0;1;-1;32;29,7;8,0;0,0;8,0;0;0;8;1;47,8;45,5;35,0;54;650,1;722,3;740,0;31,84;80,00;0;47;73,6;73,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:05:24;2,1;48,2;45,5;1;0;0;41,8;40,5;0,0;20,0;1;-1;32;29,6;8,0;0,0;8,0;0;0;8;1;48,2;45,5;35,0;50;662,5;723,0;720,0;28,89;80,00;0;45;71,0;70,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:06:24;2,2;48,6;45,4;1;0;0;42,0;40,4;0,0;20,0;1;-1;32;29,6;8,0;0,0;8,0;0;0;8;1;48,6;45,4;35,0;46;670,8;722,0;710,0;24,69;80,00;0;45;69,7;69,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:07:24;2,2;49,0;45,4;1;0;0;42,3;40,4;0,0;20,0;1;-1;32;29,6;8,0;0,0;8,0;0;0;8;1;49,0;45,4;35,0;42;672,6;719,8;690,0;18,20;80,00;0;43;68,0;65,0;4;0;0;1;0;0;100;0;0;0;0;0;1;0;0;180;0;0;0;0;0;
10.12.2020;12:08:24;2,2;49,3;45,4;1;0;0;42,5;40,4;0,0;20,0;1;-1;32;29,6;8,0;0,0;8,0;0;0;8;1;49,3;45,4;35,0;42;668,8;715,2;690,0;18,19;80,00;0;42;65,7;65,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:09:24;2,2;49,6;45,4;1;0;0;42,3;40,4;0,0;20,0;1;-1;32;29,5;8,0;0,0;8,0;0;0;8;1;49,6;45,4;35,0;42;658,0;711,3;690,0;18,20;80,00;0;42;65,5;65,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:10:24;2,3;50,0;45,3;1;0;0;42,1;40,3;0,0;20,0;1;-1;32;29,5;8,0;0,0;8,0;0;0;8;1;50,0;45,3;35,0;38;638,1;707,9;680,0;15,60;80,00;0;41;65,1;64,0;4;0;0;1;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:11:24;2,3;50,4;45,3;1;0;0;41,6;40,3;0,0;20,0;1;-1;32;29,5;8,0;0,0;8,0;1;-1;4104;1;50,4;45,3;35,0;34;619,4;702,4;660,0;13,00;80,00;0;40;64,9;64,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:12:24;2,3;50,9;45,3;1;0;0;41,1;40,3;0,0;20,0;1;-1;32;29,5;8,0;0,0;8,0;1;-1;4104;1;50,9;45,3;35,0;34;606,7;695,7;660,0;11,44;80,00;0;40;64,7;64,0;4;1;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:13:24;2,3;51,6;45,3;1;0;0;40,7;40,3;0,0;20,0;1;0;32;29,7;8,0;0,0;8,0;1;-1;4104;1;51,6;45,3;35,0;30;611,9;685,7;630,0;10,40;80,00;0;40;63,9;63,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:14:24;2,4;52,1;45,2;1;0;0;40,3;40,2;0,0;20,0;1;0;32;29,9;8,0;0,0;8,0;1;-1;4104;1;52,1;45,2;35,0;30;600,2;677,5;630,0;10,40;80,00;0;40;63,0;63,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:15:24;2,4;52,5;45,2;1;0;0;40,1;40,2;0,0;20,0;1;0;32;30,1;8,0;0,0;8,0;1;-1;4104;1;52,5;45,2;35,0;30;586,0;670,3;630,0;10,40;80,00;0;39;63,8;63,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:16:24;2,4;52,9;45,2;1;0;0;39,8;40,2;0,0;20,0;1;0;32;30,4;8,0;0,0;8,0;0;-1;8;1;52,9;45,2;35,0;34;581,0;664,6;660,0;11,41;80,00;0;40;63,9;64,0;4;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:17:24;2,4;53,4;45,2;1;0;0;39,8;40,2;0,0;20,0;1;0;32;30,3;8,0;0,0;8,0;0;-1;8;1;53,4;8,0;35,0;0;578,4;8,0;8,0;40,00;80,00;0;64;109,3;110,0;5;0;0;0;0;0;100;0;0;0;0;0;1;0;0;180;1;0;0;0;0;
10.12.2020;12:18:24;2,5;54,4;45,1;1;0;0;39,8;40,1;0,0;20,0;1;0;32;30,4;8,0;0,0;8,0;0;-1;8;1;54,4;8,0;35,0;0;611,3;8,0;8,0;40,00;80,00;0;65;110,9;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:19:24;2,5;55,1;45,1;1;0;0;39,8;40,1;0,0;20,0;1;0;32;30,4;8,0;0,0;8,0;0;-1;8;1;55,1;8,0;35,0;0;601,2;8,0;8,0;0,00;0,00;0;62;111,6;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:20:24;2,5;55,1;45,1;1;0;0;40,0;40,1;0,0;20,0;1;0;32;30,5;8,0;0,0;8,0;0;-1;8;1;55,1;8,0;35,0;0;531,8;8,0;8,0;0,00;0,00;0;61;110,8;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:21:24;2,5;54,9;45,1;1;0;0;40,0;40,1;0,0;20,0;1;0;32;30,5;8,0;0,0;8,0;0;-1;8;1;54,9;8,0;35,0;0;460,0;8,0;8,0;0,00;0,00;0;60;110,6;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:22:24;2,5;54,8;45,1;1;0;0;40,0;40,1;0,0;20,0;1;0;32;30,6;8,0;0,0;8,0;0;-1;8;1;54,8;8,0;35,0;0;399,5;8,0;8,0;0,00;0,00;0;60;110,9;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:23:24;2,6;54,7;45,0;1;0;0;40,0;40,0;0,0;20,0;1;0;32;30,7;8,0;0,0;8,0;0;-1;8;1;54,7;8,0;35,0;0;352,0;8,0;8,0;0,00;0,00;0;60;110,4;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:24:24;2,6;54,5;45,0;1;0;0;40,2;40,0;0,0;20,0;1;0;32;30,7;8,0;0,0;8,0;0;-1;8;1;54,5;8,0;35,0;0;314,3;8,0;8,0;0,00;0,00;0;31;57,6;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:25:24;2,6;54,2;45,0;1;0;0;40,1;40,0;0,0;20,0;1;0;32;30,8;8,0;0,0;8,0;0;-1;8;1;54,2;8,0;35,0;0;286,9;8,0;8,0;0,00;0,00;0;26;53,0;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:26:24;2,6;53,9;45,0;1;0;0;40,1;40,0;0,0;20,0;1;0;32;30,9;8,0;0,0;8,0;0;-1;8;1;53,9;8,0;35,0;0;265,3;8,0;8,0;0,00;0,00;0;26;52,6;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:27:24;2,6;53,6;45,0;1;0;0;40,1;40,0;0,0;20,0;1;0;32;31,0;8,0;0,0;8,0;0;-1;8;1;53,6;8,0;35,0;0;247,6;8,0;8,0;0,00;0,00;0;26;52,5;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:28:24;2,7;53,3;44,9;1;0;0;40,0;39,9;0,0;20,0;1;0;32;31,0;8,0;0,0;8,0;0;-1;8;1;53,3;8,0;35,0;0;232,3;8,0;8,0;0,00;0,00;0;26;52,5;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:29:24;2,7;53,0;44,9;1;0;0;40,0;39,9;0,0;20,0;1;0;32;31,0;8,0;0,0;8,0;0;-1;8;1;53,0;8,0;35,0;0;218,9;8,0;8,0;0,00;0,00;0;26;52,9;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:30:24;2,7;52,8;44,9;1;0;0;39,9;39,9;0,0;20,0;1;0;32;31,1;8,0;0,0;8,0;0;-1;8;1;52,8;44,9;35,0;0;207,2;8,0;8,0;0,00;0,00;0;26;52,8;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:31:24;2,7;52,5;44,9;1;0;0;39,8;39,9;0,0;20,0;1;0;32;31,1;8,0;0,0;8,0;0;-1;8;1;52,5;44,9;35,0;0;196,4;8,0;8,0;0,00;0,00;0;26;52,3;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:32:24;2,7;52,1;44,9;1;0;0;39,7;39,9;0,0;20,0;1;0;32;31,2;8,0;0,0;8,0;0;-1;8;1;52,1;44,9;35,0;0;187,4;8,0;8,0;0,00;0,00;0;26;52,5;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:33:24;2,8;51,9;44,8;1;0;0;39,5;39,8;0,0;20,0;1;0;32;31,2;8,0;0,0;8,0;0;-1;8;1;51,9;44,8;35,0;0;179,3;8,0;8,0;0,00;0,00;0;26;52,3;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:34:24;2,8;51,6;44,8;1;0;0;39,4;39,8;0,0;20,0;1;0;32;31,3;8,0;0,0;8,0;0;0;8;1;51,6;44,8;35,0;0;172,0;8,0;8,0;0,00;0,00;0;26;52,5;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:35:24;2,8;51,4;44,8;1;0;0;39,2;39,8;0,0;20,0;1;0;32;31,3;8,0;0,0;8,0;0;0;8;1;51,4;44,8;35,0;0;165,0;8,0;8,0;0,00;0,00;0;26;52,2;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:36:24;2,8;51,1;44,8;1;0;0;39,1;39,8;0,0;20,0;1;0;32;31,4;8,0;0,0;8,0;0;0;8;1;51,1;44,8;35,0;0;158,8;8,0;8,0;0,00;0,00;0;26;52,3;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:37:24;2,9;50,7;44,7;1;0;0;38,9;39,7;0,0;20,0;1;0;32;31,3;8,0;0,0;8,0;0;0;8;1;50,7;44,7;35,0;0;153,0;8,0;8,0;0,00;0,00;0;26;52,3;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:38:24;2,9;50,4;44,7;1;0;0;38,8;39,7;0,0;20,0;1;0;32;31,4;8,0;0,0;8,0;0;0;8;1;50,4;44,7;35,0;0;147,8;8,0;8,0;0,00;0,00;0;26;52,3;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:39:24;2,9;50,2;44,7;1;0;0;38,7;39,7;0,0;20,0;1;0;32;31,4;8,0;0,0;8,0;0;0;8;1;50,2;44,7;35,0;0;142,8;8,0;8,0;0,00;0,00;0;26;52,7;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:40:24;2,9;49,9;44,7;1;0;0;38,5;39,7;0,0;20,0;1;1;32;31,4;8,0;0,0;8,0;0;0;8;1;49,9;44,7;35,0;0;138,2;8,0;8,0;0,00;0,00;0;26;52,4;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:41:24;3,0;49,5;44,6;1;0;0;38,4;39,6;0,0;20,0;1;1;32;31,4;8,0;0,0;8,0;0;0;8;1;49,5;44,6;35,0;0;133,9;8,0;8,0;0,00;0,00;0;26;52,2;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:42:24;3,0;49,2;44,6;1;0;0;38,3;39,6;0,0;20,0;1;1;32;31,4;8,0;0,0;8,0;0;0;8;1;49,2;44,6;35,0;0;129,9;8,0;8,0;0,00;0,00;0;26;52,7;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:43:24;3,0;48,9;44,6;1;0;0;38,3;39,6;0,0;20,0;1;1;32;31,4;8,0;0,0;8,0;0;0;8;1;48,9;44,6;35,0;0;126,1;8,0;8,0;0,00;0,00;0;26;52,3;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:44:24;3,0;48,6;44,6;1;0;0;38,6;39,6;0,0;20,0;1;1;32;31,4;8,0;0,0;8,0;0;0;8;1;48,6;44,6;35,0;0;122,7;8,0;8,0;0,00;0,00;0;26;52,4;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:45:24;3,1;48,2;44,5;1;0;0;38,7;39,5;0,0;20,0;1;0;32;31,4;8,0;0,0;8,0;0;0;8;1;48,2;44,5;35,0;0;119,4;8,0;8,0;0,00;0,00;0;26;52,4;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:46:24;3,1;47,7;44,5;1;0;0;38,8;39,5;0,0;20,0;1;0;32;31,4;8,0;0,0;8,0;0;0;8;1;47,7;44,5;35,0;0;116,1;8,0;8,0;0,00;0,00;0;26;52,5;110,0;5;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:47:24;3,1;47,1;44,5;1;0;0;38,8;39,5;0,0;20,0;1;0;32;31,3;8,0;0,0;8,0;0;0;8;1;47,1;44,5;35,0;0;113,0;8,0;8,0;0,00;0,00;0;0;44,2;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:48:24;3,1;46,8;44,5;1;0;0;38,7;39,5;0,0;20,0;1;0;32;31,3;8,0;0,0;8,0;0;0;8;1;46,8;44,5;35,0;0;111,5;8,0;8,0;0,00;0,00;0;0;44,2;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:49:24;3,1;46,4;44,5;1;0;0;38,7;39,5;0,0;20,0;1;0;32;31,3;8,0;0,0;8,0;0;0;8;1;46,4;44,5;35,0;0;110,4;8,0;8,0;0,00;0,00;0;0;44,1;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:50:24;3,2;46,0;44,4;1;0;0;38,4;39,4;0,0;20,0;1;0;32;31,3;8,0;0,0;8,0;0;0;8;1;46,0;44,4;35,0;0;109,2;8,0;8,0;0,00;0,00;0;0;44,1;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
10.12.2020;12:51:24;3,2;45,6;44,4;1;0;0;38,3;39,4;0,0;20,0;1;0;32;31,3;8,0;0,0;8,0;0;0;8;1;45,6;44,4;35,0;0;108,1;8,0;8,0;0,00;0,00;0;0;44,0;110,0;99;0;0;0;0;0;100;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
